id,year,name,mean,lower,upper,Rhat,n.eff
4A,4A-2019-2020,int_5,7.641075820703237,7.160962072424628,8.28292262183163,1.0001703657996523,4970
4A,4A-2019-2020,int_6,9.175362949307454,8.808260423565835,9.5244841383786,1.00023293770403,6368
4A,4A-2019-2020,int_7,5.150232909583025,4.7682702592304675,5.530361656496179,1.0001185743620062,22628
4A,4A-2019-2020,sigma_1,1.1772547372655993,1.0696988111822914,1.2852215114686112,1.0000738501210722,17964
5A,5A-2019-2020,cp_1,115.96585699121708,114.32979031475755,117.99968581883212,1.0096384705843748,1382
5A,5A-2019-2020,cp_2,118.32656443930645,117.00007646270105,124.43942516106807,1.0272206659510956,194
5A,5A-2019-2020,cp_3,129.10456882961736,124.00028977782782,135.5781985692367,1.0082910693045988,785
5A,5A-2019-2020,cp_4,176.483639247747,166.64958039462428,183.08345340741192,1.0129063870965875,3028
5A,5A-2019-2020,cp_5,205.49365205303343,205.02944313577117,205.99181463868038,1.0003971029039158,26766
5A,5A-2019-2020,cp_6,246.49957218558765,246.04650371442722,246.99733165608654,1.0004039735560288,32110
5A,5A-2019-2020,int_1,2.1624106761355693,-2.649331644373858,6.86219432807391,1.0007506883294222,18731
5A,5A-2019-2020,int_2,95.44052789056778,28.516528867435326,234.0386664400412,1.0171556776410968,374
5A,5A-2019-2020,int_3,238.5378196429044,211.67006630045142,267.7150840694696,1.0093930581706783,672
5A,5A-2019-2020,int_4,287.38862609967055,279.738029987683,295.1284116150291,1.005481964598425,2865
5A,5A-2019-2020,int_5,314.6474858320489,305.1890211856952,324.0102091758704,1.0009608179869511,11089
5A,5A-2019-2020,int_6,391.01085937465564,384.2304903528923,397.8132701332395,1.0001885803129535,28264
5A,5A-2019-2020,int_7,209.18624778618576,200.73787030044107,217.40216834840817,1.0002023055915812,27750
5A,5A-2019-2020,sigma_1,22.084540358817527,20.057652665175905,24.19624824442664,1.000179817903972,21275
6A,6A-2019-2020,cp_1,132.501665908059,132.04758564729607,132.995253732965,1.0000895927804854,35891
6A,6A-2019-2020,cp_2,133.49887790281718,133.00991094780804,133.9598634660791,1.000017246617982,32121
6A,6A-2019-2020,cp_3,134.49983703453373,134.04386052188363,134.99349690436577,1.000031483055281,32265
6A,6A-2019-2020,cp_4,162.5023922881,162.03342819643456,162.9824560285336,0.999991412839021,31966
6A,6A-2019-2020,cp_5,252.498841541429,252.00342078472107,252.9517567209778,0.9999722118836302,31184
6A,6A-2019-2020,int_1,0.5592108103590336,-0.13735638892981983,1.2638392801353286,1.0003930803442975,29094
6A,6A-2019-2020,int_2,21.80413554581889,14.8950176374472,28.776505495461496,0.9999726412451526,29833
6A,6A-2019-2020,int_3,113.5994296283656,106.65027773948748,120.59300508656351,1.0001106776649316,27861
6A,6A-2019-2020,int_4,156.60115462651947,155.26522159161274,157.89040838258808,1.000027952831057,29582
6A,6A-2019-2020,int_5,177.66789311747814,176.95059476578027,178.4200345867809,1.0000735076259246,28086
6A,6A-2019-2020,int_6,1.0111111839540627,0.2843797435421225,1.7282553956634374,1.0000398097143899,28073
6A,6A-2019-2020,sigma_1,3.534613465447569,3.2608386753832255,3.8292874422169847,1.000021023059542,25694
3A,3A-2019-2020,cp_1,127.42560531688785,127.01336219866874,127.96902073316316,0.9999793089977832,26747
3A,3A-2019-2020,cp_2,128.49196358593468,128.0087421361679,128.96340100344645,1.0001599654147388,20999
3A,3A-2019-2020,cp_3,155.5008693561317,155.02660939085376,155.97496250043847,1.0001115916877983,32019
3A,3A-2019-2020,cp_4,156.49909946047688,156.00000555746203,156.9496435776174,0.9999875535514526,31521
3A,3A-2019-2020,int_1,2.233623098781288,1.5477890935083654,2.887979316680939,1.0000962029297422,23853
3A,3A-2019-2020,int_2,39.765262531005106,33.48569138706354,46.37356636788894,1.00023451442098,25017
3A,3A-2019-2020,int_3,63.911764485896214,62.65463913600568,65.11467812608805,1.0004006910101781,31616
3A,3A-2019-2020,int_4,130.89618515214232,124.47697810096551,137.22364643184227,1.0000569118545977,25366
3A,3A-2019-2020,int_5,239.83773162597717,238.91691581671967,240.77209934172964,1.000361803116992,31623
3A,3A-2019-2020,sigma_1,3.239145596352467,2.8715056431378527,3.594531099265125,1.0002205067562266,19527
2J,2J-2019-2020,cp_1,111.76644999215682,107.94266490839166,115.24496201000447,1.0064373162482365,8651
2J,2J-2019-2020,cp_2,119.49671947270369,119.03651411299455,119.98519649059186,1.0000142893586423,31528
2J,2J-2019-2020,cp_3,135.50025757533587,135.04013108448837,135.9880101230636,0.9999950071391283,32296
2J,2J-2019-2020,int_1,0.8600761772436706,-1.3669150939590808,3.0685243498067383,1.000093677487804,26142
2J,2J-2019-2020,int_2,16.988073053661132,9.047077746498122,24.67683898263276,1.000083387854374,15585
2J,2J-2019-2020,int_3,100.56282287750994,95.87175720513582,105.09753979112942,1.00015341722171,27922
2J,2J-2019-2020,int_4,12.827036135374465,11.619564077998305,14.02586359529271,1.000112366700543,27669
2J,2J-2019-2020,sigma_1,9.41906782229824,8.70587957908488,10.156254640906873,1.0000260282265625,26709
2J,2J-2020-2021,cp_1,107.50162587229059,107.0501514923139,107.9981654103094,1.0000774771342442,32736
2J,2J-2020-2021,cp_2,125.50145366562143,125.04137319866273,125.99023703307812,1.00001540664936,31714
2J,2J-2020-2021,cp_3,152.4985214790609,152.0031477947216,152.95281527995948,0.9999696504284064,32802
2J,2J-2020-2021,int_1,1.497577355009556,-0.5383873627331658,3.4993096567695794,1.000023436902292,28281
2J,2J-2020-2021,int_2,92.56383180138616,87.56100025407927,97.50064730275636,1.000039990866927,28459
2J,2J-2020-2021,int_3,140.9300777138707,136.919841967552,145.07102502478006,1.0000161609562677,28095
2J,2J-2020-2021,int_4,10.190173394418432,8.713554936557973,11.60735381856206,1.0002065303690844,28090
2J,2J-2020-2021,sigma_1,10.778786958905695,10.002962428539375,11.571987122997657,1.0000189454823156,27253
2J,2J-2021-2022,cp_1,106.64044280729551,106.00005120488176,107.68639460746225,1.000099687864672,24228
2J,2J-2021-2022,cp_2,117.49618387783575,117.00039486193246,117.9500215819375,1.0000569745938004,40455
2J,2J-2021-2022,cp_3,118.4988578476441,118.04932251732552,118.99710980505726,0.9999998202051832,36902
2J,2J-2021-2022,cp_4,120.49932617158458,120.00124738152589,120.95087218893318,1.0002893309011818,34046
2J,2J-2021-2022,cp_5,144.49928630699526,144.02568077395784,144.97526350113995,0.9999869338264189,32755
2J,2J-2021-2022,cp_6,147.49641431161422,147.00468465768478,147.95099076939286,1.0000192727595827,32668
2J,2J-2021-2022,int_1,0.6906194413114012,-0.1482967248729482,1.4858727811264762,1.0001427580309252,34210
2J,2J-2021-2022,int_2,16.574675265514944,13.944845175461412,19.172386031754712,1.0002041967735,29665
2J,2J-2021-2022,int_3,68.5903644336029,60.03300986405061,76.94447409268844,1.0000467983866543,26665
2J,2J-2021-2022,int_4,99.59429751276747,93.84345719452352,105.711352546782,1.000067395760387,32090
2J,2J-2021-2022,int_5,16.962728750082608,15.212039115055717,18.6343587999556,1.0000023548571768,35533
2J,2J-2021-2022,int_6,94.44397109859231,89.43489057407754,99.17222976885137,0.9999929347385952,32526
2J,2J-2021-2022,int_7,20.502007197870093,19.130223864467407,21.89154635686319,1.0000139890971511,31000
2J,2J-2021-2022,sigma_1,4.285254305832418,3.845206566642963,4.744657538780772,1.0001276469016722,28053
7A,7A-2019-2020,cp_1,105.17561541789986,102.25137827049656,107.94121597635072,1.0006108314186168,14691
7A,7A-2019-2020,cp_2,134.4731555934446,134.0001186487337,134.97405197416916,1.0002310587819114,18099
7A,7A-2019-2020,cp_3,135.4998853796433,135.03517328302337,135.98552302016364,0.999983744486358,34312
7A,7A-2019-2020,cp_4,165.12351656295945,161.00021422503764,168.1547666575761,1.0000622921264029,4685
7A,7A-2019-2020,cp_5,176.42229671124622,175.68711005712103,176.9999109579408,1.0008848021063397,10013
7A,7A-2019-2020,int_1,0.9548728036179821,0.6399258543557167,1.2811412770961441,1.0003882881609778,26966
7A,7A-2019-2020,int_2,2.869502355917682,2.364340233108979,3.349399376100683,0.999985483260114,27735
7A,7A-2019-2020,int_3,12.97571830631178,10.202561888664336,15.815059021086043,1.0001333437554987,15151
7A,7A-2019-2020,int_4,4.718420405826559,4.171331187913313,5.242393959026293,1.0000610473097542,12200
7A,7A-2019-2020,int_5,8.15066265220304,6.997987399280406,9.204745473768886,1.0005947625081577,5565
7A,7A-2019-2020,int_6,23.251859381960763,22.696504085766698,23.774910883703058,1.0001512497592737,19269
7A,7A-2019-2020,sigma_1,1.3164876453392615,1.1725040086372862,1.4673350714333087,1.0000823872292772,21737
3J,3J-2019-2020,cp_1,135.44856428577882,134.998253056745,135.99997101699302,1.0002951880972122,16592
3J,3J-2019-2020,cp_2,140.43943058794082,139.81397441888456,140.99995648411348,1.0000632824658182,17405
3J,3J-2019-2020,cp_3,248.2379307931112,246.9778514760507,251.04115014272088,1.0004360875324843,9545
3J,3J-2019-2020,int_1,1.4570591175368262,-0.994809899779219,3.945814531010666,0.9999993102178798,28866
3J,3J-2019-2020,int_2,62.85191120884101,51.86706935265059,74.4304065441481,1.000260494217949,21889
3J,3J-2019-2020,int_3,21.275341790315892,18.87119962417693,23.67064719018439,1.0001290578930242,25525
3J,3J-2019-2020,int_4,1.1034213539828772,-1.118139082149566,3.4085282314052794,1.0000484676326535,27304
3J,3J-2019-2020,sigma_1,12.389927683022233,11.457007034470514,13.390095076585332,1.0001247423540696,27028
3J,3J-2020-2021,cp_1,155.0358201040747,153.02953033381561,157.73323517197602,1.0484725978802,2634
3J,3J-2020-2021,cp_2,167.49916910743232,167.01907566460605,167.9670696294438,1.000013370841084,39222
3J,3J-2020-2021,cp_3,168.4996883272381,168.03580041374303,168.9849827466739,1.0000529060963452,37131
3J,3J-2020-2021,cp_4,177.5005654079544,177.00136925184253,177.95043911901882,0.9999638398083978,36188
3J,3J-2020-2021,cp_5,178.5003856012619,178.01031168750092,178.96018208518248,1.000051652586223,34284
3J,3J-2020-2021,cp_6,239.96321823743236,238.00230979215286,241.78367277139847,0.9999741408381673,32442
3J,3J-2020-2021,int_1,0.9632807845462191,0.7177515152882616,1.2001915898309288,1.0001483246499696,28662
3J,3J-2020-2021,int_2,4.394719491564194,3.4291561473494876,5.383511688436906,1.0041153899148947,10788
3J,3J-2020-2021,int_3,15.26857084838442,12.255919295545617,18.197768075693755,1.0001073182803641,30606
3J,3J-2020-2021,int_4,45.20920165870517,44.213559539372994,46.17672937348884,0.9999971574641499,35542
3J,3J-2020-2021,int_5,5.334556455344603,2.4230120272788755,8.357581173041764,1.0002540207756658,27643
3J,3J-2020-2021,int_6,41.977761974171436,41.55976262988809,42.386110287784646,1.0001567832912748,33453
3J,3J-2020-2021,int_7,3.8571736674575288,3.160568036971495,4.52027388813539,1.000110428260209,30910
3J,3J-2020-2021,sigma_1,1.5109524694366356,1.3737117675802173,1.6459790144246078,1.0001499960829798,28177
5J,5J-2019-2020,cp_1,130.45009524500784,129.7871641577095,130.99999172499966,1.001204802151862,21728
5J,5J-2019-2020,cp_2,142.49861668227294,142.00040965778817,142.94869313018714,1.0000399701291642,31825
5J,5J-2019-2020,cp_3,164.1568608838757,163.14564546910157,164.99993316652336,0.9999943218467628,20654
5J,5J-2019-2020,int_1,0.938292803988922,0.4633357535006068,1.4020420927151103,1.000001212767225,28453
5J,5J-2019-2020,int_2,11.426677911493714,10.075576299460293,12.712994821512254,1.000112370210559,26618
5J,5J-2019-2020,int_3,1.2378352942837199,0.2534615994503266,2.2483876867606405,1.0001302407401649,26561
5J,5J-2019-2020,int_4,8.87984997321555,7.881529553152882,9.845919842417098,0.9999777584725523,26008
5J,5J-2019-2020,sigma_1,2.2798175013849344,2.016693030627165,2.5501359411952693,1.0002526110874228,24523
4J,4J-2019-2020,cp_1,62.391638692174304,61.386687916632255,62.99997886518374,1.002451250035362,10641
4J,4J-2019-2020,cp_2,82.92293360425235,82.00003447142637,83.885874467993915,1.0000137893007082,21324
4J,4J-2019-2020,cp_3,94.1308867800936,93.08099889423004,94.99984935320383,1.0000590307545145,18020
4J,4J-2019-2020,cp_4,253.4451958975713,252.70559564650966,253.99998632590965,1.0001044571346682,16812
4J,4J-2019-2020,int_1,1.088481728560889,-0.04871632540970633,2.200116273482791,1.0000372197082472,29284
4J,4J-2019-2020,int_2,6.500295739447918,5.359424899396139,7.630035411587115,1.0002961200151157,25255
4J,4J-2019-2020,int_3,15.227258529292547,13.68539847815966,16.779092141229054,1.0002582426299593,24547
4J,4J-2019-2020,int_4,9.651399510407781,9.269380470079033,10.062503604858266,1.0001534765126274,30315
4J,4J-2019-2020,int_5,1.9806147063925266,1.5079841156157545,2.4451969208735598,1.0001826418277255,27967
4J,4J-2019-2020,sigma_1,2.534738031585406,2.343548407585405,2.7395918513895667,1.0000665518873624,26022
4J,4J-2020-2021,cp_1,60.764019515257715,60.00016802604172,61.97026886530807,0.9999762311215601,20087
4J,4J-2020-2021,cp_2,97.69528460473308,95.52448759116773,100.00122414339619,1.000144289078114,15709
4J,4J-2020-2021,cp_3,131.9922393979404,124.12147955627043,135.99381406516704,1.002160605202776,5991
4J,4J-2020-2021,cp_4,168.6860457553276,165.07593234832055,171.0262335033292,1.0010207576203551,4291
4J,4J-2020-2021,cp_5,193.44736912309676,193.00007872730777,193.998540345735,1.0001731608482967,18852
4J,4J-2020-2021,cp_6,215.4997165410095,215.023517029811,215.97059113076153,1.0000548219830845,31447
4J,4J-2020-2021,int_1,1.2684892929399323,-0.13085527871335084,2.699216344393759,0.9999853827526374,27606
4J,4J-2020-2021,int_2,15.450586011155027,13.58877330273257,17.31658989719295,1.0004652374032947,26912
4J,4J-2020-2021,int_3,7.869002919027367,5.812451914621976,9.870483943621664,1.000038372353436,20005
4J,4J-2020-2021,int_4,15.537711410604636,13.519887856381857,17.422107463941764,1.0002081847688056,17507
4J,4J-2020-2021,int_5,22.701520559112172,20.337686991453843,25.101668394231186,1.0000790282953331,16523
4J,4J-2020-2021,int_6,58.76549670061674,56.387679369558334,61.12447306527026,1.00015059525904,25236
4J,4J-2020-2021,int_7,4.295110023565549,3.3748215689087093,5.1866503514538795,1.000224387755958,27369
4J,4J-2020-2021,sigma_1,5.653439525393636,5.234319957528517,6.0729341945051996,1.0000581702133078,23855
4J,4J-2021-2022,cp_1,56.71588351174342,56.00005226305877,57.807490135748495,1.0003519177453044,18775
4J,4J-2021-2022,cp_2,85.37080290389925,80.96135731482318,87.02317256644368,1.0036901331695618,7497
4J,4J-2021-2022,cp_3,173.49895885645714,173.00000448925124,173.9487478997976,1.0000643150913375,32267
4J,4J-2021-2022,cp_4,192.49679809176635,192.01316298441765,192.96245350426503,1.0000142087620238,33482
4J,4J-2021-2022,int_1,2.8837294597469176,1.992599597929827,3.7819033362122063,1.0002904877891274,27415
4J,4J-2021-2022,int_2,15.413451461600525,14.14461712637027,16.73541988212026,1.0007015690650491,21884
4J,4J-2021-2022,int_3,11.044199016751781,10.340313647669051,11.7671447284114,1.000244935913208,26410
4J,4J-2021-2022,int_4,53.081885249284696,51.53608791201263,54.66293441520381,1.0004455436289248,29340
4J,4J-2021-2022,int_5,4.532697840639984,3.9933836733653267,5.075361271154345,1.0002003427855035,27925
4J,4J-2021-2022,sigma_1,3.3866769720395897,3.1345985307481867,3.6462978790277716,1.000162516772965,26228
6J,6J-2019-2020,cp_1,123.50395343979685,123.04750530727736,123.99936836167754,1.0001585998941283,36816
6J,6J-2019-2020,cp_2,130.41009407783758,129.00027516026512,131.49786580856784,1.0007570903872276,16014
6J,6J-2019-2020,cp_3,162.0923970013982,158.06983393661943,164.00558626980987,1.0240065750220328,1409
6J,6J-2019-2020,cp_4,280.7118081596755,270.33977694063117,287.89809606844756,1.0006568836552445,9107
6J,6J-2019-2020,int_1,0.2513795645714501,-0.24009750570579177,0.7400723143995577,1.000278287658984,29108
6J,6J-2019-2020,int_2,11.709422994937713,9.9513962011771,13.422313355716554,1.0003745961709434,23031
6J,6J-2019-2020,int_3,5.9297968504846486,5.0877361280578945,6.756198175730907,1.0005938647589283,13352
6J,6J-2019-2020,int_4,3.0627135797634493,2.6460845352326197,3.478038921361212,1.0002520848147858,26460
6J,6J-2019-2020,int_5,0.3689455862043581,-0.12318095725631364,0.8559253287912335,1.0001620930017405,21201
6J,6J-2019-2020,sigma_1,2.238349070654501,2.0659660171015037,2.416674248452341,1.0000600943494014,25014
6J,6J-2020-2021,cp_1,119.97688940192131,118.25668086350262,120.99990287100788,1.0003184311078814,14074
6J,6J-2020-2021,cp_2,160.49391164781366,160.01264868785313,160.96634704612026,1.0000186493954448,30956
6J,6J-2020-2021,cp_3,163.49947868393065,163.03374224869773,163.98259034122438,1.0000786379936715,33933
6J,6J-2020-2021,cp_4,169.50023024798662,169.02964360416632,169.9798297932023,1.0000201854719895,31869
6J,6J-2020-2021,cp_5,185.51208845002714,185.05134360203263,185.9992767287592,1.0001699747056851,30368
6J,6J-2020-2021,cp_6,186.49875947105423,186.00103328495837,186.94836273767604,0.9999954432889655,31323
6J,6J-2020-2021,int_1,0.18922314244597815,0.15357769773460303,0.22420546651557766,1.0002494209989907,29577
6J,6J-2020-2021,int_2,0.7625357102168315,0.7025386645290479,0.8252934655844001,1.0000423056136576,28081
6J,6J-2020-2021,int_3,1.9837113235854358,1.7567972565277619,2.2067656884954268,1.0000620779321954,23960
6J,6J-2020-2021,int_4,0.6289923387390213,0.4674398691087934,0.7827696396825758,1.0000742528505748,28469
6J,6J-2020-2021,int_5,1.9487197947003432,1.850260510608719,2.043489719611687,1.0000569240158999,29711
6J,6J-2020-2021,int_6,8.596835715532993,8.200018488577157,8.972528575889141,1.0000487328737049,27121
6J,6J-2020-2021,int_7,14.059551987222498,13.90309263936829,14.220714823815898,1.0000469702494899,28398
6J,6J-2020-2021,sigma_1,0.19811874936419008,0.178800916945422,0.2190959309752672,1.0001448092109293,25044
7J,7J-2019-2020,int_1,1.5390763178299978,1.2782047034451134,1.7995252371702497,1.000113156156444,27497
7J,7J-2019-2020,sigma_1,2.384505403190613,2.2041995628847277,2.5711658786282627,1.0003230340210636,27144
7J,7J-2020-2021,cp_1,102.93635805616668,101.41523897808804,104.00010005724646,1.0000808594733777,25757
7J,7J-2020-2021,cp_2,197.78170836090703,196.3236298475988,198.99997393632256,1.000070128430877,21365
7J,7J-2020-2021,int_1,0.5710902038942456,0.14148199947545204,1.0020625571768929,1.000215733120266,28199
7J,7J-2020-2021,int_2,6.124483925645341,5.683495160827568,6.576478687294479,1.0000059669985217,31508
7J,7J-2020-2021,int_3,2.4891477759363863,1.9677542487921855,2.987106200160315,1.0000495799903995,27525
7J,7J-2020-2021,sigma_1,2.2163003190182318,2.0317457051259082,2.40991636475829,1.000283718151835,25051
7J,7J-2021-2022,cp_1,49.51261111125277,49.025111691264144,49.98762555035629,0.9999948679127658,25415
7J,7J-2021-2022,cp_2,83.49412266495362,81.00772309622265,85.81690395859569,1.0001261431635473,30212
7J,7J-2021-2022,int_1,0.21426636627153187,0.01204580657445356,0.41286850484480825,1.000116872454187,26878
7J,7J-2021-2022,int_2,1.550692461991183,1.4256979126001244,1.6791309774439238,1.0000544483965428,29155
7J,7J-2021-2022,int_3,0.45478506369814536,0.27758195105228767,0.6216046981781458,1.0000780608108206,28013
7J,7J-2021-2022,sigma_1,0.3520785698702271,0.2881168523352175,0.4215796229947787,1.000312826491358,21815
9J (first deployment),9J (first deployment)-2019-2020,cp_1,98.43754271890737,95.0111673461458,102.2262227587926,1.0015932808612897,1732
9J (first deployment),9J (first deployment)-2019-2020,cp_2,123.50124381652829,123.01120428574681,123.95994706293695,0.9999832043110845,32631
9J (first deployment),9J (first deployment)-2019-2020,int_1,0.3712438374499372,0.3482222201869764,0.3938533328091689,1.0002819580651794,12650
9J (first deployment),9J (first deployment)-2019-2020,int_2,0.5443173435023758,0.5098271913876513,0.5791677145345053,1.0004273744364482,12044
9J (first deployment),9J (first deployment)-2019-2020,int_3,2.6438402579385527,2.4795909400309695,2.8043177200988474,1.0000611866762144,27409
9J (first deployment),9J (first deployment)-2019-2020,sigma_1,0.08274413172803066,0.06982309726929975,0.09660330192808901,1.0003701938242915,19311
9A,9A-2019-2020,cp_1,130.50309743514723,130.0175741067005,130.98411784109462,1.000213811910251,24956
9A,9A-2019-2020,cp_2,155.94340641504962,150.60571456532344,157.99966101139304,1.0056056803194036,597
9A,9A-2019-2020,cp_3,162.5003535208314,162.00983970942013,162.96057718950223,0.9999958678317894,32527
9A,9A-2019-2020,cp_4,163.49867360175057,163.00943519690586,163.95630294703835,0.9999760235208798,32673
9A,9A-2019-2020,cp_5,246.49607509448094,246.00159527222368,246.94985634418722,0.9999815419375845,31939
9A,9A-2019-2020,int_1,0.9414581753631908,0.38397577288017226,1.5030716626592855,1.0001361462785514,28457
9A,9A-2019-2020,int_2,11.305666476362934,10.220447306663237,12.391366647978312,1.0006780897655443,14976
9A,9A-2019-2020,int_3,6.328076100682094,3.954803455511665,8.864615829405873,1.0004037147935163,1873
9A,9A-2019-2020,int_4,61.15203006183698,55.998098204450116,66.39098688384028,1.0000493895082703,27385
9A,9A-2019-2020,int_5,194.82530882147591,194.2484078256877,195.40816785217038,1.0001916519353748,28844
9A,9A-2019-2020,int_6,1.7027170741102808,1.2422201690714694,2.1962163819689384,1.0001523985924885,28415
9A,9A-2019-2020,sigma_1,2.6635615478311863,2.4586272282688078,2.8761309561073327,1.0002863654106942,23479
9A,9A-2020-2021,cp_1,120.25645746395192,118.67154825374261,122.35143292411492,1.0004341310613687,16173
9A,9A-2020-2021,int_1,0.8665895080239018,0.2899711018295067,1.4521083208677277,1.0000657186757762,26674
9A,9A-2020-2021,int_2,10.643276228990706,10.011813873240879,11.29762922201945,1.0000496981435523,27369
9A,9A-2020-2021,sigma_1,3.2317594459195638,2.9272608802502873,3.5361151883838873,1.0000817536627327,26527
2K,2K-2019-2020,cp_1,267.55372736590425,266.2781346982118,268.9997186852889,1.004886074251523,1835
2K,2K-2019-2020,int_1,26.641762159848096,24.87821538345869,28.355339532578856,1.0001550935270522,25800
2K,2K-2019-2020,int_2,0.8155979107629538,-1.6741433038674156,3.389893007964334,1.0000468919535663,27692
2K,2K-2019-2020,sigma_1,12.761485855009079,11.761601818751569,13.793061767095626,1.0000760673838927,25903
2K,2K-2020-2021,cp_1,114.84772677165972,114.00022415848404,115.85322641601765,1.0000508596342657,19784
2K,2K-2020-2021,cp_2,131.5030164897733,131.05088390564327,131.9997249470415,1.0000509106239517,32466
2K,2K-2020-2021,cp_3,137.48169823561935,137.00715397108021,137.97572679695676,1.0000472201568569,23583
2K,2K-2020-2021,cp_4,252.49784443455553,252.00847713003193,252.957477602483,1.0000724817475213,33869
2K,2K-2020-2021,int_1,1.1363325601646603,0.07030298164988252,2.1915276069642964,1.0000609073413576,27334
2K,2K-2020-2021,int_2,37.033352118799215,34.169688912662444,40.01561908770908,1.000220316174406,22702
2K,2K-2020-2021,int_3,3.146621868762907,-1.48686044807092,7.750829697944569,1.000145690887687,27357
2K,2K-2020-2021,int_4,35.457167551816106,34.398406275749124,36.497746864984656,1.0000305090302875,31307
2K,2K-2020-2021,int_5,2.9073286956701025,1.2938369518666437,4.480228272844207,1.0000279161393832,27885
2K,2K-2020-2021,sigma_1,5.698415752051143,5.241839947788239,6.156853578978241,1.0001657626880558,26110
2K,2K-2021-2022,cp_1,116.59262933357563,116.00006386863197,117.44130989928367,1.000210741725291,17249
2K,2K-2021-2022,cp_2,137.49949114598513,137.0139910351993,137.9646478420065,1.000013197583331,30956
2K,2K-2021-2022,int_1,0.6801316556877796,-0.34413479383873397,1.7616759103276283,1.0002526429180345,26483
2K,2K-2021-2022,int_2,27.76583751007082,25.447602025229443,30.060885502812784,1.0000287296911483,26132
2K,2K-2021-2022,int_3,12.340339841045697,10.85592917190332,13.85154345941049,1.0000203549551108,27926
2K,2K-2021-2022,sigma_1,5.283279148867577,4.713838528559112,5.866038998910685,1.0001551771067465,26106
3K,3K-2019-2020,cp_1,127.76070105658718,127.0000795335267,128.82576405343207,1.000670181559168,18694
3K,3K-2019-2020,cp_2,262.499564872314,262.00041293054585,262.94985311037595,0.9999998547950675,31576
3K,3K-2019-2020,int_1,7.470969642121531,6.186764092950146,8.70875285007116,1.0000744392040095,26086
3K,3K-2019-2020,int_2,36.470058441112826,35.56220276132778,37.404801186339085,1.0000096421044666,27032
3K,3K-2019-2020,int_3,2.896780386304456,1.8805065547859052,3.9114961170387637,1.0000948762352753,27804
3K,3K-2019-2020,sigma_1,5.297363515163466,4.867120204826385,5.722243687607914,1.0000776598662855,25925
3K,3K-2020-2021,cp_1,115.50343804931576,115.0219109126763,115.97249459082218,1.0001528929574424,33248
3K,3K-2020-2021,cp_2,239.45853768884464,236.02026727616877,242.0004359829615,1.0108968627532098,4633
3K,3K-2020-2021,cp_3,254.49749730784114,254.0043271987436,254.95314358024993,0.9999867867310114,31925
3K,3K-2020-2021,int_1,2.0562359312754515,1.3622714933360298,2.7712716225532645,1.000089556516809,29215
3K,3K-2020-2021,int_2,35.976469043715795,35.305969027382574,36.683191231191344,1.0000998051777763,29548
3K,3K-2020-2021,int_3,29.32444193462611,27.038204201045605,31.40948877368994,1.000216027347043,11254
3K,3K-2020-2021,int_4,3.3198111388236873,2.6167002024981105,4.040528929107424,1.0000518412084727,28878
3K,3K-2020-2021,sigma_1,3.860699380394265,3.5843765144507076,4.153511252864937,1.00006628695971,27670
3K,3K-2021-2022,cp_1,106.50046128376387,106.05039866975251,106.99999460167524,1.0000264859493335,37152
